    4357,   0.775391,  -0.331216,   0.591309,   0.333700,  -0.213087,   0.218458, 0,0,0,0
    4373,  -0.289204,  -0.479238,   0.875977,   1.028322,   1.674480,   1.094854, 0,0,0,0
    4388,   0.246582,   0.827148,  -0.892037,   0.213087,   0.420985,   0.799060, 0,0,0,0
    4404,  -0.402052,  -0.954079,   0.845215,   4.000183,   4.000183,  -0.226149, 0,0,0,0
    4420,   0.640625,   0.402344,   0.354492,   3.043460,   3.487578,  -0.758408, 0,0,0,0
    4435,   0.302246,   0.664062,   0.114258,   1.828664,   2.902094,  -2.892205, 0,0,0,0
    4451,  -0.330728,   0.536133,  -0.445530,   0.055851,   0.156321,   0.038271, 0,0,0,0
    4467,  -0.470933,   0.719727,  -0.346849,  -0.599707,  -0.988769,   0.339803, 0,0,0,0
    4482,   0.860352,   0.841309,   0.080566,  -0.662455,  -1.555210,   0.304645, 0,0,0,0
    4498,   0.723145,  -0.640938,  -0.348803,   0.018495,  -0.900629,  -0.065006, 0,0,0,0
    4514,  -0.268686,  -0.597460,   0.708008,  -0.080877,   0.176341,  -0.313313, 0,0,0,0
    4529,   0.009277,  -0.668295,   0.752441,  -0.073064,   0.236159,  -0.058170, 0,0,0,0
    4545,   0.028809,  -0.674157,   0.755859,  -0.083562,   0.200513,  -0.038882, 0,0,0,0
    4560,   0.011719,  -0.690767,   0.779297,  -0.166087,   0.075261,   0.048770, 0,0,0,0
    4576,   0.060059,  -0.747435,   0.854004,  -0.417079,  -0.086126,  -0.249344, 0,0,0,0
    4592,  -0.125550,   0.582520,   0.952148,  -0.925655,   0.775499,  -1.071904, 0,0,0,0
    4607,  -0.365901,   0.856934,  -0.452369,  -0.476897,   1.144418,   0.165965, 0,0,0,0
    4623,  -0.034685,   0.899902,  -0.437225,  -0.345419,   0.295489,  -0.160105, 0,0,0,0
    4638,  -0.061553,   0.862305,  -0.486566,  -0.104315,   0.079412,  -0.321614, 0,0,0,0
    4654,  -0.165120,   0.583984,  -0.683439,  -0.198804,   0.159739,  -0.249100, 0,0,0,0
    4670,  -0.121153,   0.517578,  -0.926722,  -0.087713,   0.140939,  -0.197095, 0,0,0,0
    4685,  -0.053249,   0.437012,   0.866699,  -0.486175,   0.226882,  -0.389245, 0,0,0,0
    4701,   0.342773,   0.051758,   0.091309,  -1.682293,   0.977904,  -1.261613, 0,0,0,0
